,transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
40547,167,2019-04-24,2023-09-21 10:41:38,5,28,0,Y,1,5,69,1,3.25,3.25,N
40548,168,2019-04-24,2023-09-21 10:12:10,5,12,0,N,1,1,43,2,6.0,3.0,N
40549,169,2019-04-24,2023-09-21 10:14:28,5,12,5005,Y,1,1,27,3,10.5,3.5,N
40550,170,2019-04-24,2023-09-21 10:24:18,5,28,5785,N,1,1,37,2,6.0,3.0,N
40551,170,2019-04-24,2023-09-21 10:24:18,5,28,5785,N,1,2,64,2,1.6,0.8,N
40552,181,2019-04-24,2023-09-21 06:57:14,5,26,0,N,1,1,59,3,13.5,4.5,N
40553,181,2019-04-24,2023-09-21 06:57:14,5,26,0,N,1,5,70,1,3.25,3.25,N
40554,188,2019-04-24,2023-09-21 09:02:09,5,12,5881,N,1,1,30,3,9.0,3.0,N
40555,188,2019-04-24,2023-09-21 09:02:09,5,12,5881,N,1,5,78,1,4.5,4.5,N
40556,190,2019-04-24,2023-09-21 10:54:53,5,12,5308,N,1,1,38,3,11.25,3.75,N
40557,190,2019-04-24,2023-09-21 10:54:53,5,12,5308,N,1,2,63,1,0.8,0.8,N
40558,202,2019-04-24,2023-09-21 07:26:18,5,12,0,Y,1,1,71,1,1.0,3.75,N
40559,202,2019-04-24,2023-09-21 07:26:18,5,12,0,Y,1,2,71,1,1.0,3.75,N
40560,204,2019-04-24,2023-09-21 07:50:48,5,28,5871,N,1,1,71,1,1.0,3.75,N
40561,204,2019-04-24,2023-09-21 07:50:48,5,28,5871,N,1,2,71,1,1.0,3.75,N
40562,208,2019-04-24,2023-09-21 06:20:17,5,26,0,Y,1,1,71,1,1.0,3.75,N
40563,209,2019-04-24,2023-09-21 08:10:36,5,26,5199,N,1,1,71,1,1.0,3.75,N
40564,209,2019-04-24,2023-09-21 08:10:36,5,26,5199,N,1,5,71,1,1.0,3.75,N
40565,210,2019-04-24,2023-09-21 10:50:48,5,28,0,N,1,1,54,2,5.0,2.5,N
40566,217,2019-04-24,2023-09-21 06:41:42,5,26,0,Y,1,1,55,3,12.0,4.0,N
40567,221,2019-04-24,2023-09-21 10:24:16,5,26,5367,Y,1,1,25,2,4.4,2.2,N
40568,230,2019-04-24,2023-09-21 06:26:54,5,28,0,Y,1,1,61,3,14.25,4.75,N
40569,230,2019-04-24,2023-09-21 06:26:54,5,28,0,Y,9,1,81,1,28.0,28.0,N
40570,239,2019-04-24,2023-09-21 07:17:05,5,28,0,N,1,1,36,2,7.5,3.75,N
40571,246,2019-04-24,2023-09-21 09:37:41,5,28,0,Y,1,1,26,1,3.0,3.0,N
40572,249,2019-04-24,2023-09-21 07:34:20,5,12,5060,Y,1,1,45,1,3.0,3.0,N
40573,259,2019-04-24,2023-09-21 07:05:57,5,12,5791,N,1,1,55,3,12.0,4.0,N
40574,264,2019-04-24,2023-09-21 07:24:28,5,12,5379,N,1,1,52,1,2.5,2.5,N
40575,265,2019-04-24,2023-09-21 09:21:20,5,12,0,N,1,1,46,1,2.5,2.5,N
40576,266,2019-04-24,2023-09-21 09:23:47,5,12,0,Y,1,1,87,1,3.0,3.0,N
40577,272,2019-04-24,2023-09-21 10:20:41,5,28,0,Y,1,1,56,1,2.55,2.55,N
40578,272,2019-04-24,2023-09-21 10:20:41,5,28,0,Y,1,5,72,1,3.25,3.25,N
40579,273,2019-04-24,2023-09-21 06:36:08,5,12,0,Y,1,1,22,2,4.0,2.0,N
40580,276,2019-04-24,2023-09-21 08:24:19,5,12,5442,Y,1,1,27,2,7.0,3.5,N
40581,283,2019-04-24,2023-09-21 10:32:55,5,26,5377,N,1,1,26,3,9.0,3.0,N
40582,286,2019-04-24,2023-09-21 08:59:13,5,28,0,Y,1,1,46,3,7.5,2.5,N
40583,292,2019-04-24,2023-09-21 06:53:11,5,26,0,Y,1,1,47,1,3.0,3.0,N
40584,301,2019-04-24,2023-09-21 08:30:19,5,12,5149,Y,1,1,51,1,3.0,3.0,N
40585,301,2019-04-24,2023-09-21 08:30:19,5,12,5149,Y,1,5,76,1,3.5,3.5,N
40586,305,2019-04-24,2023-09-21 10:08:35,5,26,0,Y,1,1,51,3,9.0,3.0,N
40587,306,2019-04-24,2023-09-21 10:46:42,5,12,0,Y,1,1,58,1,3.5,3.5,N
40588,317,2019-04-24,2023-09-21 06:44:38,5,12,5611,Y,1,1,50,2,5.0,2.5,N
40589,321,2019-04-24,2023-09-21 08:03:24,5,26,0,N,1,1,56,1,2.55,2.55,N
40590,324,2019-04-24,2023-09-21 09:20:55,5,12,5083,Y,1,1,47,3,9.0,3.0,N
40591,324,2019-04-24,2023-09-21 09:20:55,5,12,5083,Y,7,1,16,1,8.95,8.95,N
40592,334,2019-04-24,2023-09-21 10:25:58,5,26,0,N,1,1,55,3,12.0,4.0,N
40593,334,2019-04-24,2023-09-21 10:25:58,5,26,0,N,1,5,70,1,3.25,3.25,N
40594,355,2019-04-24,2023-09-21 06:01:25,5,26,0,N,1,1,23,1,2.5,2.5,N
40595,357,2019-04-24,2023-09-21 10:21:13,5,12,0,Y,1,1,53,2,6.0,3.0,N
40596,357,2019-04-24,2023-09-21 10:21:13,5,12,0,Y,1,5,69,1,3.25,3.25,N
40597,359,2019-04-24,2023-09-21 07:27:57,5,28,0,N,1,1,27,2,7.0,3.5,N
40598,360,2019-04-24,2023-09-21 09:52:04,5,12,0,N,1,1,61,1,4.75,4.75,N
40599,360,2019-04-24,2023-09-21 09:52:04,5,12,0,N,1,5,69,1,3.25,3.25,N
40600,363,2019-04-24,2023-09-21 09:13:41,5,28,0,N,1,1,49,2,6.0,3.0,N
40601,369,2019-04-24,2023-09-21 09:46:45,5,28,5577,Y,1,1,40,2,7.5,3.75,N
40602,369,2019-04-24,2023-09-21 09:46:45,5,28,5577,Y,1,2,63,1,0.8,0.8,N
40603,377,2019-04-24,2023-09-21 08:33:44,5,26,0,N,1,1,25,1,2.2,2.2,N
40604,393,2019-04-24,2023-09-21 08:10:11,5,28,0,N,1,1,57,2,6.2,3.1,N
40605,393,2019-04-24,2023-09-21 08:10:11,5,28,0,N,1,5,71,1,3.75,3.75,N
40606,399,2019-04-24,2023-09-21 08:41:57,5,12,0,Y,1,1,34,3,7.35,2.45,N
40607,400,2019-04-24,2023-09-21 07:13:26,5,12,0,N,1,1,50,1,2.5,2.5,N
40608,401,2019-04-24,2023-09-21 08:07:13,5,26,0,Y,1,1,45,1,3.0,3.0,N
40609,401,2019-04-24,2023-09-21 08:07:13,5,26,0,Y,1,5,76,1,3.5,3.5,N
40610,402,2019-04-24,2023-09-21 08:57:11,5,28,0,N,1,1,57,1,3.1,3.1,N
40611,413,2019-04-24,2023-09-21 08:11:16,5,28,5778,Y,1,1,32,3,9.0,3.0,N
40612,413,2019-04-24,2023-09-21 08:11:16,5,28,5778,Y,1,5,79,1,3.75,3.75,N
40613,417,2019-04-24,2023-09-21 09:23:56,5,26,5389,Y,1,1,42,3,7.5,2.5,N
40614,421,2019-04-24,2023-09-21 10:40:42,5,12,0,N,1,1,29,2,5.0,2.5,N
40615,425,2019-04-24,2023-09-21 08:42:28,5,26,0,N,1,1,46,2,5.0,2.5,N
40616,428,2019-04-24,2023-09-21 06:17:55,5,26,5713,N,1,1,40,2,7.5,3.75,N
40617,428,2019-04-24,2023-09-21 06:17:55,5,26,5713,N,1,2,65,2,1.6,0.8,N
40618,438,2019-04-24,2023-09-21 10:49:04,5,28,5290,Y,1,1,44,2,5.0,2.5,N
40619,445,2019-04-24,2023-09-21 08:05:20,5,12,0,Y,1,1,49,1,3.0,3.0,N
40620,446,2019-04-24,2023-09-21 08:14:25,5,26,0,N,1,1,49,3,9.0,3.0,N
40621,450,2019-04-24,2023-09-21 07:57:41,5,12,0,Y,1,1,59,3,13.5,4.5,N
40622,457,2019-04-24,2023-09-21 10:16:54,5,28,0,N,1,1,25,3,6.6,2.2,N
40623,462,2019-04-24,2023-09-21 07:05:02,5,28,0,Y,1,1,26,1,3.0,3.0,N
40624,466,2019-04-24,2023-09-21 10:54:49,5,28,5212,Y,1,1,30,1,3.0,3.0,N
40625,468,2019-04-24,2023-09-21 10:54:54,5,26,0,Y,1,1,44,2,5.0,2.5,N
40626,468,2019-04-24,2023-09-21 10:54:54,5,26,0,Y,1,5,69,1,3.25,3.25,N
40627,471,2019-04-24,2023-09-21 10:22:19,5,26,0,Y,1,1,54,1,2.5,2.5,N
40628,472,2019-04-24,2023-09-21 08:28:51,5,28,0,Y,1,1,52,1,2.5,2.5,N
40629,472,2019-04-24,2023-09-21 08:28:51,5,28,0,Y,1,5,70,1,3.25,3.25,N
40630,486,2019-04-24,2023-09-21 10:01:14,5,28,0,Y,1,1,56,3,7.65,2.55,N
40631,488,2019-04-24,2023-09-21 09:12:12,5,12,5108,Y,1,1,36,2,7.5,3.75,N
40632,488,2019-04-24,2023-09-21 09:12:12,5,12,5108,Y,1,5,79,1,3.75,3.75,N
40633,491,2019-04-24,2023-09-21 06:00:41,5,26,0,Y,1,1,60,2,7.5,3.75,N
40634,497,2019-04-24,2023-09-21 07:59:11,5,12,5605,N,1,1,22,1,2.0,2.0,N
40635,497,2019-04-24,2023-09-21 07:59:11,5,12,5605,N,1,5,77,1,3.0,3.0,N
40636,499,2019-04-24,2023-09-21 06:10:03,5,26,0,Y,1,1,34,1,2.45,2.45,N
40637,510,2019-04-24,2023-09-21 08:24:23,5,28,5192,N,1,1,44,3,7.5,2.5,N
40638,517,2019-04-24,2023-09-21 09:49:57,5,12,0,Y,1,1,53,1,3.0,3.0,N
40639,520,2019-04-24,2023-09-21 10:43:11,5,28,0,Y,1,1,42,2,5.0,2.5,N
40640,544,2019-04-24,2023-09-21 08:46:49,5,28,5490,Y,1,1,50,3,7.5,2.5,N
40641,546,2019-04-24,2023-09-21 06:20:44,5,12,5070,Y,1,1,87,2,4.2,2.1,Y
40642,546,2019-04-24,2023-09-21 06:20:44,5,12,5070,Y,1,2,72,2,0.0,2.65,Y
40643,547,2019-04-24,2023-09-21 09:27:21,5,28,0,N,1,1,27,3,10.5,3.5,N
40644,552,2019-04-24,2023-09-21 07:50:13,5,12,5504,N,1,1,49,2,6.0,3.0,N
40645,552,2019-04-24,2023-09-21 07:50:13,5,12,5504,N,1,5,73,1,3.75,3.75,N
40646,559,2019-04-24,2023-09-21 06:17:00,5,28,5696,N,1,1,50,1,2.5,2.5,N
40647,562,2019-04-24,2023-09-21 06:08:57,5,28,5944,Y,1,1,25,3,6.6,2.2,N
40648,565,2019-04-24,2023-09-21 06:00:56,5,26,5097,Y,1,1,31,1,2.2,2.2,N
40649,571,2019-04-24,2023-09-21 09:47:17,5,12,0,Y,1,1,44,1,2.5,2.5,N
40650,572,2019-04-24,2023-09-21 09:12:38,5,12,0,N,1,1,35,2,6.2,3.1,N
40651,573,2019-04-24,2023-09-21 07:00:37,5,26,0,Y,1,1,22,1,2.0,2.0,N
40652,577,2019-04-24,2023-09-21 07:57:58,5,28,0,Y,1,1,25,3,6.6,2.2,N
40653,579,2019-04-24,2023-09-21 07:19:35,5,28,0,N,1,1,54,1,2.5,2.5,N
40654,580,2019-04-24,2023-09-21 08:51:20,5,12,0,Y,1,1,46,1,2.5,2.5,N
40655,589,2019-04-24,2023-09-21 08:42:50,5,12,0,N,1,1,57,2,6.2,3.1,N
40656,590,2019-04-24,2023-09-21 09:15:27,5,26,0,N,1,1,48,2,5.0,2.5,N
40657,597,2019-04-24,2023-09-21 07:00:30,5,28,5912,N,1,1,56,1,2.55,2.55,N
40658,597,2019-04-24,2023-09-21 07:00:30,5,28,5912,N,1,5,75,1,3.5,3.5,N
40659,599,2019-04-24,2023-09-21 06:58:40,5,28,0,Y,1,1,59,1,4.5,4.5,N
40660,599,2019-04-24,2023-09-21 06:58:40,5,28,0,Y,1,5,79,1,3.75,3.75,N
40661,602,2019-04-24,2023-09-21 06:26:56,5,26,5885,Y,1,1,22,3,6.0,2.0,N
40662,604,2019-04-24,2023-09-21 06:38:26,5,12,5233,N,1,1,52,1,2.5,2.5,N
40663,605,2019-04-24,2023-09-21 07:49:47,5,26,0,N,1,1,36,2,7.5,3.75,N
40664,606,2019-04-24,2023-09-21 08:48:00,5,28,0,N,1,1,36,1,3.75,3.75,N
40665,613,2019-04-24,2023-09-21 07:41:59,5,28,0,N,1,1,24,1,3.0,3.0,N
40666,614,2019-04-24,2023-09-21 10:25:41,5,26,5440,Y,1,1,33,3,10.5,3.5,N
40667,617,2019-04-24,2023-09-21 10:05:19,5,26,0,Y,1,1,56,2,5.1,2.55,N
40668,625,2019-04-24,2023-09-21 07:21:59,5,26,5010,N,1,1,33,2,7.0,3.5,N
40669,627,2019-04-24,2023-09-21 07:04:45,5,26,5632,Y,1,1,57,3,9.3,3.1,N
40670,635,2019-04-24,2023-09-21 09:55:11,5,12,5827,Y,1,1,48,3,7.5,2.5,N
40671,635,2019-04-24,2023-09-21 09:55:11,5,12,5827,Y,1,5,75,1,3.5,3.5,N
40672,636,2019-04-24,2023-09-21 07:21:33,5,26,5057,N,1,1,50,3,7.5,2.5,N
40673,641,2019-04-24,2023-09-21 10:10:29,5,26,5231,N,1,1,49,1,3.0,3.0,N
40674,642,2019-04-24,2023-09-21 07:50:26,5,12,0,Y,1,1,31,1,2.2,2.2,N
40675,645,2019-04-24,2023-09-21 07:06:54,5,12,0,N,1,1,36,1,3.75,3.75,N
40676,648,2019-04-24,2023-09-21 09:08:17,5,26,5323,N,1,1,59,2,9.0,4.5,N
40677,649,2019-04-24,2023-09-21 07:19:39,5,12,0,Y,1,1,87,1,3.0,3.0,N
40678,660,2019-04-24,2023-09-21 08:35:13,5,12,5116,Y,1,1,56,1,2.55,2.55,N
40679,667,2019-04-24,2023-09-21 08:08:22,5,26,0,N,1,1,36,2,7.5,3.75,N
40680,673,2019-04-24,2023-09-21 06:28:39,5,12,0,Y,1,1,87,2,6.0,3.0,N
40681,674,2019-04-24,2023-09-21 07:03:16,5,26,0,Y,1,1,32,3,9.0,3.0,N
40682,675,2019-04-24,2023-09-21 10:06:45,5,26,0,N,1,1,55,1,4.0,4.0,N
40683,676,2019-04-24,2023-09-21 08:50:49,5,12,0,Y,1,1,41,3,12.75,4.25,N
40684,676,2019-04-24,2023-09-21 08:50:49,5,12,0,Y,1,2,84,2,1.6,0.8,N
40685,676,2019-04-24,2023-09-21 08:50:49,5,12,0,Y,1,5,70,1,3.25,3.25,N
40686,687,2019-04-24,2023-09-21 07:09:01,5,28,0,N,1,1,28,1,2.0,2.0,N
40687,687,2019-04-24,2023-09-21 07:09:01,5,28,0,N,1,5,77,1,3.0,3.0,N
40688,699,2019-04-24,2023-09-21 08:10:48,5,28,0,Y,1,1,31,1,2.2,2.2,N
40689,709,2019-04-24,2023-09-21 10:44:29,5,26,5095,Y,1,1,22,3,6.0,2.0,N
40690,712,2019-04-24,2023-09-21 09:35:35,5,12,5704,N,1,1,29,3,7.5,2.5,N
40691,712,2019-04-24,2023-09-21 09:35:35,5,12,5704,N,1,5,77,1,3.0,3.0,N
40692,720,2019-04-24,2023-09-21 07:35:24,5,28,0,N,1,1,45,3,9.0,3.0,N
40693,726,2019-04-24,2023-09-21 10:18:43,5,28,0,N,1,1,53,2,6.0,3.0,N
40694,735,2019-04-24,2023-09-21 07:37:39,5,26,0,N,1,1,36,1,3.75,3.75,N
40695,737,2019-04-24,2023-09-21 06:13:40,5,26,5228,Y,1,1,44,2,5.0,2.5,N
40696,737,2019-04-24,2023-09-21 06:13:40,5,26,5228,Y,1,5,79,1,3.75,3.75,N
40697,737,2019-04-24,2023-09-21 06:13:40,5,26,5228,Y,7,1,2,1,18.0,18.0,N
40698,741,2019-04-24,2023-09-21 10:25:00,5,26,0,N,1,1,59,2,9.0,4.5,N
40699,764,2019-04-24,2023-09-21 10:55:13,5,26,0,N,1,1,52,1,2.5,2.5,N
40700,778,2019-04-24,2023-09-21 06:39:21,5,26,0,N,1,1,56,2,5.1,2.55,N
40701,780,2019-04-24,2023-09-21 06:44:59,5,26,0,N,1,1,44,1,2.5,2.5,N
40702,783,2019-04-24,2023-09-21 06:06:09,5,12,5054,N,1,1,48,3,7.5,2.5,N
40703,785,2019-04-24,2023-09-21 09:05:57,5,26,0,N,1,1,35,1,3.1,3.1,N
40704,796,2019-04-24,2023-09-21 08:17:19,5,26,5933,Y,1,1,30,2,6.0,3.0,N
40705,796,2019-04-24,2023-09-21 08:17:19,5,26,5933,Y,1,5,73,1,3.75,3.75,N
40706,796,2019-04-24,2023-09-21 08:17:19,5,26,5933,Y,7,1,9,1,22.5,22.5,N
40707,803,2019-04-24,2023-09-21 07:39:27,5,28,5298,Y,1,1,43,1,3.0,3.0,N
40708,803,2019-04-24,2023-09-21 07:39:27,5,28,5298,Y,1,5,78,1,4.5,4.5,N
40709,806,2019-04-24,2023-09-21 10:40:34,5,28,0,Y,1,1,35,3,9.3,3.1,N
40710,815,2019-04-24,2023-09-21 09:26:06,5,12,0,Y,1,1,27,2,7.0,3.5,N
40711,817,2019-04-24,2023-09-21 10:05:56,5,26,5246,Y,1,1,46,1,2.5,2.5,N
40712,818,2019-04-24,2023-09-21 09:26:59,5,28,0,Y,1,1,52,3,7.5,2.5,N
40713,818,2019-04-24,2023-09-21 09:26:59,5,28,0,Y,9,1,81,1,28.0,28.0,N
40714,820,2019-04-24,2023-09-21 06:00:20,5,12,0,Y,1,1,25,1,2.2,2.2,N
40715,825,2019-04-24,2023-09-21 07:40:12,5,26,0,Y,1,1,53,1,3.0,3.0,N
40716,825,2019-04-24,2023-09-21 07:40:12,5,26,0,Y,1,5,73,1,3.75,3.75,N
40717,829,2019-04-24,2023-09-21 09:37:53,5,26,0,N,1,1,50,2,5.0,2.5,N
40718,829,2019-04-24,2023-09-21 09:37:53,5,26,0,N,1,5,70,1,3.25,3.25,N
40719,834,2019-04-24,2023-09-21 10:54:21,5,26,5441,N,1,1,28,1,2.0,2.0,N
40720,836,2019-04-24,2023-09-21 10:15:20,5,12,5358,N,1,1,30,3,9.0,3.0,N
40721,837,2019-04-24,2023-09-21 09:07:51,5,28,0,N,1,1,35,2,6.2,3.1,N
40722,842,2019-04-24,2023-09-21 09:48:13,5,28,0,N,1,1,35,3,9.3,3.1,N
40723,851,2019-04-24,2023-09-21 08:51:01,5,28,0,N,1,1,34,1,2.45,2.45,N
40724,857,2019-04-24,2023-09-21 07:37:46,5,26,0,Y,1,1,51,2,6.0,3.0,N
40725,857,2019-04-24,2023-09-21 07:37:46,5,26,0,Y,1,5,78,1,4.5,4.5,N
40726,860,2019-04-24,2023-09-21 08:17:48,5,28,5372,Y,1,1,31,1,2.2,2.2,N
40727,864,2019-04-24,2023-09-21 06:06:15,5,26,5585,N,1,1,44,2,5.0,2.5,N
40728,866,2019-04-24,2023-09-21 07:52:20,5,26,0,Y,1,1,58,3,10.5,3.5,N
40729,868,2019-04-24,2023-09-21 09:59:19,5,26,0,N,1,1,87,1,3.0,3.0,N
40730,868,2019-04-24,2023-09-21 09:59:19,5,26,0,N,1,5,79,1,3.75,3.75,N
40731,878,2019-04-24,2023-09-21 10:12:14,5,12,5124,N,1,1,29,2,5.0,2.5,N
40732,879,2019-04-24,2023-09-21 08:41:18,5,26,0,N,1,1,25,1,2.2,2.2,N
40733,888,2019-04-24,2023-09-21 09:31:48,5,26,0,Y,1,1,49,1,3.0,3.0,N
40734,888,2019-04-24,2023-09-21 09:31:48,5,26,0,Y,1,5,71,1,3.75,3.75,N
40735,890,2019-04-24,2023-09-21 08:47:43,5,26,5613,N,1,1,54,2,5.0,2.5,N
40736,906,2019-04-24,2023-09-21 08:24:34,5,12,0,Y,1,1,44,2,5.0,2.5,N
40737,906,2019-04-24,2023-09-21 08:24:34,5,12,0,Y,1,5,72,1,3.25,3.25,N
40738,913,2019-04-24,2023-09-21 10:20:07,5,28,5904,Y,1,1,60,3,11.25,3.75,N
40739,919,2019-04-24,2023-09-21 10:20:37,5,26,5672,N,1,1,40,1,3.75,3.75,N
40740,919,2019-04-24,2023-09-21 10:20:37,5,26,5672,N,1,2,65,1,0.8,0.8,N
40741,923,2019-04-24,2023-09-21 10:18:00,5,12,5320,Y,1,1,53,3,9.0,3.0,N
40742,928,2019-04-24,2023-09-21 08:42:53,5,28,5221,N,1,1,26,2,6.0,3.0,N
40743,930,2019-04-24,2023-09-21 06:39:47,5,26,0,N,1,1,43,3,9.0,3.0,N
40744,931,2019-04-24,2023-09-21 10:23:59,5,12,0,N,1,1,51,2,6.0,3.0,N
40745,931,2019-04-24,2023-09-21 10:23:59,5,12,0,N,1,5,76,1,3.5,3.5,N
40746,934,2019-04-24,2023-09-21 07:44:49,5,28,0,N,1,1,59,3,13.5,4.5,N
40747,938,2019-04-24,2023-09-21 06:36:09,5,12,0,Y,1,1,46,1,2.5,2.5,N
40748,938,2019-04-24,2023-09-21 06:36:09,5,12,0,Y,1,5,73,1,3.75,3.75,N
40749,942,2019-04-24,2023-09-21 08:54:37,5,28,0,N,1,1,55,3,12.0,4.0,N
40750,943,2019-04-24,2023-09-21 06:28:42,5,28,5585,Y,1,1,58,3,10.5,3.5,N
40751,943,2019-04-24,2023-09-21 06:28:42,5,28,5585,Y,7,1,20,1,7.6,7.6,N
40752,948,2019-04-24,2023-09-21 10:46:15,5,12,0,N,1,1,36,2,7.5,3.75,N
40753,949,2019-04-24,2023-09-21 08:15:12,5,12,0,Y,1,1,46,1,2.5,2.5,N
40754,952,2019-04-24,2023-09-21 07:56:06,5,26,0,N,1,1,38,3,11.25,3.75,N
40755,952,2019-04-24,2023-09-21 07:56:06,5,26,0,N,1,2,84,2,1.6,0.8,N
40756,952,2019-04-24,2023-09-21 07:56:06,5,26,0,N,1,5,75,1,3.5,3.5,N
40757,960,2019-04-24,2023-09-21 08:43:44,5,26,0,Y,1,1,40,2,7.5,3.75,N
40758,960,2019-04-24,2023-09-21 08:43:44,5,26,0,Y,1,2,65,1,0.8,0.8,N
40759,960,2019-04-24,2023-09-21 08:43:44,5,26,0,Y,1,5,77,1,3.0,3.0,N
40760,963,2019-04-24,2023-09-21 10:58:04,5,28,0,Y,1,1,35,1,3.1,3.1,N
40761,973,2019-04-24,2023-09-21 07:03:13,5,28,0,Y,1,1,25,3,6.6,2.2,N
40762,975,2019-04-24,2023-09-21 07:14:24,5,26,5646,N,1,1,58,2,7.0,3.5,N
40763,975,2019-04-24,2023-09-21 07:14:24,5,26,5646,N,1,5,79,1,3.75,3.75,N
40764,991,2019-04-24,2023-09-21 06:03:39,5,12,0,N,1,1,47,2,6.0,3.0,N
40765,992,2019-04-24,2023-09-21 08:50:28,5,12,5641,N,1,1,48,1,2.5,2.5,N
40766,992,2019-04-24,2023-09-21 08:50:28,5,12,5641,N,1,5,76,1,3.5,3.5,N
40767,994,2019-04-24,2023-09-21 06:17:23,5,26,0,N,1,1,55,2,8.0,4.0,N
40768,996,2019-04-24,2023-09-21 09:49:18,5,28,0,N,1,1,50,1,2.5,2.5,N
40769,1005,2019-04-24,2023-09-21 10:27:08,5,28,0,N,1,1,45,3,9.0,3.0,N
40770,1023,2019-04-24,2023-09-21 06:21:04,5,28,5163,Y,1,1,27,1,3.5,3.5,N
40771,1030,2019-04-24,2023-09-21 06:30:29,5,28,0,Y,1,1,61,3,14.25,4.75,N
40772,1031,2019-04-24,2023-09-21 06:49:53,5,26,0,N,1,1,44,1,2.5,2.5,N
40773,1033,2019-04-24,2023-09-21 07:21:19,5,26,0,N,1,1,56,3,7.65,2.55,N
40774,1035,2019-04-24,2023-09-21 10:44:02,5,26,0,Y,1,1,50,2,5.0,2.5,N
40775,1037,2019-04-24,2023-09-21 10:18:12,5,28,0,Y,1,1,40,1,3.75,3.75,N
40776,1037,2019-04-24,2023-09-21 10:18:12,5,28,0,Y,1,2,64,2,1.6,0.8,N
40777,1044,2019-04-24,2023-09-21 09:16:51,5,28,0,Y,1,1,39,3,12.75,4.25,N
40778,1044,2019-04-24,2023-09-21 09:16:51,5,28,0,Y,1,2,65,2,1.6,0.8,N
40779,1046,2019-04-24,2023-09-21 07:21:15,5,12,0,Y,1,1,23,3,7.5,2.5,N
40780,1057,2019-04-24,2023-09-21 10:39:28,5,12,5414,Y,1,1,39,3,12.75,4.25,N
40781,1057,2019-04-24,2023-09-21 10:39:28,5,12,5414,Y,1,2,65,2,1.6,0.8,N
40782,1066,2019-04-24,2023-09-21 08:43:27,5,28,0,N,1,1,40,1,3.75,3.75,N
40783,1066,2019-04-24,2023-09-21 08:43:27,5,28,0,N,1,2,84,2,1.6,0.8,N
40784,1067,2019-04-24,2023-09-21 09:05:40,5,28,0,Y,1,1,49,1,3.0,3.0,N
40785,1069,2019-04-24,2023-09-21 09:58:44,5,26,0,Y,1,1,38,1,3.75,3.75,N
40786,1069,2019-04-24,2023-09-21 09:58:44,5,26,0,Y,1,2,84,2,1.6,0.8,N
40787,1079,2019-04-24,2023-09-21 07:18:27,5,26,0,N,1,1,32,1,3.0,3.0,N
40788,1082,2019-04-24,2023-09-21 10:18:57,5,12,0,Y,1,1,37,3,9.0,3.0,N
40789,1082,2019-04-24,2023-09-21 10:18:57,5,12,0,Y,1,2,64,2,1.6,0.8,N
40790,1095,2019-04-24,2023-09-21 08:22:50,5,26,0,Y,1,1,32,3,9.0,3.0,N
40791,1098,2019-04-24,2023-09-21 08:46:07,5,26,0,Y,1,1,34,3,7.35,2.45,N
40792,1098,2019-04-24,2023-09-21 08:46:07,5,26,0,Y,1,5,69,1,3.25,3.25,N
40793,1098,2019-04-24,2023-09-21 08:46:07,5,26,0,Y,7,1,11,1,8.95,8.95,N
40794,1102,2019-04-24,2023-09-21 08:56:17,5,26,5596,Y,1,1,34,3,7.35,2.45,N
40795,1102,2019-04-24,2023-09-21 08:56:17,5,26,5596,Y,9,1,81,1,28.0,28.0,N
40796,1103,2019-04-24,2023-09-21 06:27:46,5,12,0,N,1,1,24,2,6.0,3.0,N
40797,1110,2019-04-24,2023-09-21 09:10:24,5,28,5609,N,1,1,59,3,13.5,4.5,N
40798,1110,2019-04-24,2023-09-21 09:10:24,5,28,5609,N,1,5,76,1,3.5,3.5,N
40799,1113,2019-04-24,2023-09-21 10:43:18,5,12,5443,Y,1,1,50,3,7.5,2.5,N
40800,1115,2019-04-24,2023-09-21 06:42:32,5,28,0,N,1,1,28,2,4.0,2.0,N
40801,1117,2019-04-24,2023-09-21 10:24:51,5,26,5409,N,1,1,47,2,6.0,3.0,N
40802,1119,2019-04-24,2023-09-21 07:54:44,5,26,0,Y,1,1,44,3,7.5,2.5,N
40803,1124,2019-04-24,2023-09-21 10:51:20,5,12,0,Y,1,1,40,1,3.75,3.75,N
40804,1124,2019-04-24,2023-09-21 10:51:20,5,12,0,Y,1,2,84,2,1.6,0.8,N
40805,1124,2019-04-24,2023-09-21 10:51:20,5,12,0,Y,7,1,12,1,8.95,8.95,N
40806,1129,2019-04-24,2023-09-21 06:56:43,5,26,5602,N,1,1,50,2,5.0,2.5,N
40807,1134,2019-04-24,2023-09-21 08:55:55,5,26,5026,N,1,1,32,3,9.0,3.0,N
40808,1135,2019-04-24,2023-09-21 10:56:24,5,12,0,N,1,1,32,1,3.0,3.0,N
40809,1136,2019-04-24,2023-09-21 09:18:02,5,26,5455,Y,1,1,35,2,6.2,3.1,N
40810,1138,2019-04-24,2023-09-21 07:55:06,5,26,0,N,1,1,39,3,12.75,4.25,N
40811,1138,2019-04-24,2023-09-21 07:55:06,5,26,0,N,1,2,63,2,1.6,0.8,N
40812,1144,2019-04-24,2023-09-21 06:23:26,5,12,0,N,1,1,51,3,9.0,3.0,N
40813,1158,2019-04-24,2023-09-21 07:27:49,5,26,5810,N,1,1,48,3,7.5,2.5,N
